,timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name,goal_difference,match_result,elo
171,1545508800,Dec 22 2018 - 8:00pm,complete,6424.0,Monaco,Guingamp,Frank Schneider,19,0.38,0.56,0.95,0.58,0,2,2,0,0,0,,"68,75",8,6,2,0,4,0,1,1,2,2,3,7,3,4,0,3,19,15,63,37,0.74,1.06,2.6,48,71,65,30,12,25,78,60,65,8.96,3.63,2.1,3.3,3.85,1.34,2.05,3.7,7.1,1.83,1.83,Stade Louis II (Monaco),-2,0,1000
172,1545508800,Dec 22 2018 - 8:00pm,complete,17225.0,Montpellier,Olympique Lyonnais,François Letexier,19,1.67,1.57,1.68,1.68,1,1,2,0,0,0,81,67,6,2,2,0,1,0,0,2,0,1,11,8,6,4,5,4,19,11,43,57,1.42,1.1,2.91,45,77,65,34,15,26,77,58,69,8.04,4.29,3.55,3.3,2.2,1.32,2.0,3.55,6.55,1.8,1.87,Stade de la Mosson (Montpellier),0,0,1000
173,1545508800,Dec 22 2018 - 8:00pm,complete,47511.0,PSG,Nantes,Karim Abed,19,3.0,1.0,2.79,0.89,1,0,1,0,0,0,68,,9,1,2,0,0,0,0,2,0,0,18,8,4,3,14,5,7,11,67,33,2.21,0.95,3.32,51,94,76,38,26,44,88,57,82,11.01,3.88,1.14,9.0,20.0,1.09,1.33,1.83,2.99,1.95,1.74,Parc des Princes (Paris),1,1,1000
174,1545508800,Dec 22 2018 - 8:00pm,complete,11017.0,Reims,Caen,Jérôme Miguelgorry,19,1.67,0.78,1.63,0.84,2,2,4,3,1,2,"7,53","28,45",10,2,3,0,3,0,2,1,1,2,15,5,12,3,3,2,9,16,65,35,2.27,0.79,1.72,39,56,28,6,0,17,67,22,61,9.45,3.88,1.74,3.4,5.75,1.51,2.6,5.15,9.8,2.35,1.49,Stade Auguste-Delaune II (Reims),0,0,1000
175,1545508800,Dec 22 2018 - 8:00pm,complete,22430.0,Rennes,Nîmes,Jeremy Stinat,19,1.38,1.56,1.63,1.11,4,0,4,2,2,0,"6,14,47,67",,2,7,1,0,2,0,0,1,1,1,12,14,8,7,4,7,11,13,45,55,1.52,1.81,2.86,47,83,41,29,18,53,71,47,82,11.86,3.66,1.8,3.6,4.8,1.27,1.87,3.2,5.95,1.77,1.91,Roazhon Park (Rennes),4,1,1000
176,1545508800,Dec 22 2018 - 8:00pm,complete,26215.0,Saint-Étienne,Dijon,Eric Wattellier,19,2.5,1.0,2.16,0.63,3,0,3,1,1,0,"41,64,82",,5,3,4,0,3,0,1,3,1,2,16,6,10,3,6,3,13,17,50,50,2.02,0.96,2.66,42,83,53,23,7,25,71,59,71,10.94,3.86,1.57,4.2,6.05,1.22,1.71,2.8,5.05,1.77,1.91,Stade Geoffroy-Guichard (Saint-Ètienne),3,1,1000
177,1545508800,Dec 22 2018 - 8:00pm,complete,25113.0,Strasbourg,Nice,Willy Delajod,19,1.44,1.88,1.37,1.16,2,0,2,2,2,0,"26,41",,2,4,2,0,0,0,2,0,0,0,9,8,6,5,3,3,15,12,45,55,1.28,1.21,2.14,58,64,35,17,6,11,53,46,88,9.44,4.27,2.25,3.2,3.6,1.45,2.4,4.6,8.8,2.0,1.67,Stade de la Meinau (Strasbourg),2,1,1000
178,1545580800,Dec 23 2018 - 4:00pm,complete,23343.0,Bordeaux,Amiens SC,Mikael Lesage,19,1.67,0.78,1.42,0.63,1,1,2,1,1,0,22,87,6,6,0,0,2,0,0,0,2,0,8,8,5,5,3,3,10,10,51,49,1.12,1.17,2.5,33,62,50,28,17,22,67,50,62,6.55,4.0,1.8,3.25,5.7,1.43,2.35,4.45,8.8,2.15,1.59,Stade Matmut-Atlantique (Bordeaux),0,0,1000
179,1546970400,Jan 08 2019 - 6:00pm,complete,10209.0,Amiens SC,Angers SCO,Johan Hamel,18,1.13,1.13,1.37,1.16,0,0,0,0,0,0,,,4,7,0,0,1,0,0,0,1,0,15,5,6,3,9,2,13,7,60,40,1.78,0.72,2.94,69,76,57,38,19,26,75,50,76,9.38,2.88,3.05,3.05,2.65,1.54,2.65,5.4,10.25,2.1,1.62,Stade Crédit Agricole de la Licorne (Amiens),0,0,1000
180,1546970400,Jan 08 2019 - 6:00pm,complete,15780.0,Nantes,Montpellier,Willy Delajod,18,1.5,2.0,1.63,1.42,2,0,2,0,0,0,"62,81",,4,3,1,0,2,1,0,1,2,1,14,7,6,3,8,4,17,9,61,39,1.75,0.87,2.78,60,80,60,32,13,27,66,47,94,10.92,3.36,2.45,3.1,3.35,1.45,2.4,4.6,9.1,1.95,1.71,Stade de la Beaujoire - Louis Fonteneau (Nantes),2,1,1000
181,1547229600,Jan 11 2019 - 6:00pm,complete,16018.0,Caen,Lille,Thomas Léonard,20,1.11,1.44,0.89,1.68,1,3,4,2,0,2,90'5,"8,20,90'3",4,2,3,0,1,1,3,0,1,1,6,12,4,8,2,4,14,18,56,44,1.03,1.45,2.33,56,62,50,22,11,22,62,45,73,8.34,4.78,3.8,3.3,2.15,1.49,2.5,4.85,7.5,2.05,1.62,Stade Michel d'Ornano (Caen),-2,0,1000
182,1547235900,Jan 11 2019 - 7:45pm,complete,42512.0,Olympique Lyonnais,Reims,Benoît Millot,20,2.0,1.11,2.11,1.26,1,1,2,1,0,1,70,34,8,0,0,0,1,0,0,0,0,1,12,10,6,6,6,4,14,7,67,33,1.78,1.25,2.1,32,68,21,16,16,26,68,16,67,10.02,3.2,1.48,4.45,7.75,1.24,1.77,2.95,5.5,1.95,1.74,Groupama Stadium (Décines-Charpieu),0,0,1000
183,1547308800,Jan 12 2019 - 4:00pm,complete,11932.0,Amiens SC,PSG,Florent Batta,20,1.11,2.5,1.37,2.0,0,3,3,0,0,0,,"57,70,79",1,8,2,1,0,0,1,2,0,0,5,17,2,10,3,7,16,16,26,74,0.58,2.29,3.26,65,89,71,48,18,25,78,78,89,12.52,3.36,14.5,6.75,1.23,1.13,1.45,2.15,3.3,1.95,1.69,Stade Crédit Agricole de la Licorne (Amiens),-3,0,1000
184,1547319600,Jan 12 2019 - 7:00pm,complete,15342.0,Guingamp,Saint-Étienne,Karim Abed,20,0.38,0.78,0.84,1.32,0,1,1,1,0,1,,6,9,4,0,0,1,0,0,0,0,1,5,5,3,3,2,2,10,12,45,55,1.0,0.79,2.89,78,83,54,41,18,18,60,59,82,10.94,3.61,2.85,3.3,2.65,1.33,2.05,3.7,6.5,1.77,1.91,Stade du Roudourou (Guingamp),-1,0,1000
185,1547319600,Jan 12 2019 - 7:00pm,complete,15191.0,Nice,Bordeaux,Nicolas Rainville,20,1.22,0.86,1.79,0.74,1,0,1,1,1,0,16,,5,5,2,0,3,0,1,1,1,2,9,17,4,5,5,12,17,17,48,52,1.18,1.89,1.88,33,64,31,13,0,7,57,37,57,8.71,4.87,2.5,3.05,3.25,1.49,2.5,4.85,9.0,2.05,1.65,Allianz Riviera (Nice),1,1,1000
186,1547388000,Jan 13 2019 - 2:00pm,complete,31195.0,Nantes,Rennes,Ruddy Buquet,20,1.67,1.33,1.63,1.11,0,1,1,1,0,1,,13,4,3,5,0,3,0,1,4,2,1,13,3,4,2,9,1,14,16,57,43,1.61,0.5,3.06,73,95,67,39,11,39,67,67,84,10.33,2.66,2.65,3.15,2.95,1.43,2.3,4.4,7.0,1.91,1.77,Stade de la Beaujoire - Louis Fonteneau (Nantes),-1,0,1000
187,1547395200,Jan 13 2019 - 4:00pm,complete,11910.0,Dijon,Montpellier,Benoît Bastien,20,0.88,1.75,1.16,1.42,1,1,2,0,0,0,54,61,3,7,2,0,0,0,0,2,0,0,14,14,8,7,6,7,21,14,40,60,1.79,1.76,2.51,44,82,57,19,0,38,69,38,82,10.13,4.01,3.3,3.25,2.4,1.39,2.2,4.15,6.5,1.91,1.74,Stade Gaston-Gérard (Dijon),0,0,1000
188,1547395200,Jan 13 2019 - 4:00pm,complete,15465.0,Toulouse,Strasbourg,Hakim Ben El Hadj,20,1.13,1.11,1.11,1.21,1,2,3,2,1,1,29,"17,64",7,4,1,0,1,0,1,0,1,0,15,9,5,6,10,3,9,8,53,47,1.75,1.22,2.71,65,82,47,29,18,23,71,59,89,7.42,3.64,2.35,3.2,3.45,1.43,2.3,4.4,7.75,1.95,1.69,Stadium de Toulouse (Toulouse),-1,0,1000
189,1547409600,Jan 13 2019 - 8:00pm,complete,44315.0,Olympique Marseille,Monaco,Mikael Lesage,20,2.13,1.11,1.95,0.95,1,1,2,2,1,1,13,38,6,3,2,0,1,0,0,2,0,1,12,8,4,4,8,4,12,10,56,44,1.63,1.02,2.61,35,83,47,31,7,25,60,54,82,10.67,4.8,1.87,3.8,4.25,1.21,1.69,2.7,4.1,1.62,2.1,Orange Vélodrome (Marseille),0,0,1000
190,1547575200,Jan 15 2019 - 6:00pm,complete,10836.0,Angers SCO,Bordeaux,Eric Wattellier,17,1.11,0.75,1.26,0.74,1,2,3,1,0,1,64,"31,90'2",9,7,1,0,0,0,0,1,0,0,16,7,9,5,7,2,10,9,50,50,2.0,1.06,2.04,47,60,29,18,6,18,54,35,64,8.77,4.28,2.65,3.1,3.0,1.47,2.4,4.7,10.0,2.0,1.69,Stade Raymond-Kopa (Angers),-1,0,1000
191,1547661600,Jan 16 2019 - 6:00pm,complete,11345.0,Monaco,Nice,Benoît Bastien,17,0.33,1.67,0.95,1.16,1,1,2,1,0,1,50,30,10,2,2,0,2,1,0,2,2,1,12,5,6,3,6,2,13,9,55,45,1.67,0.69,2.06,45,61,34,17,6,22,61,45,67,9.78,3.78,2.3,3.25,3.5,1.42,2.25,4.3,8.0,1.95,1.71,Stade Louis II (Monaco),0,0,1000
192,1547661600,Jan 16 2019 - 6:00pm,complete,12806.0,Nîmes,Nantes,Hakim Ben El Hadj,17,1.13,0.89,1.68,0.89,1,0,1,0,0,0,64,,5,4,1,0,3,1,0,1,2,2,10,7,3,4,7,3,13,11,57,43,1.18,0.97,2.65,53,76,53,25,18,29,71,47,77,9.06,4.96,2.4,3.3,3.2,1.34,2.05,3.75,8.0,1.8,1.91,Stade des Costières (Nîmes),1,1,1000
193,1547661600,Jan 16 2019 - 6:00pm,complete,16587.0,Toulouse,Olympique Lyonnais,Ruddy Buquet,17,1.0,1.5,1.11,1.68,2,2,4,1,1,0,"12,74","75,87",4,10,4,0,3,0,1,3,2,1,6,15,5,6,1,9,12,10,31,69,0.93,2.07,3.09,65,83,66,36,18,24,77,60,82,7.61,3.8,5.6,4.25,1.62,1.19,1.62,2.6,4.5,1.62,2.05,Stadium de Toulouse (Toulouse),0,0,1000
194,1547661600,Jan 16 2019 - 6:00pm,complete,14179.0,Guingamp,Rennes,Clément Turpin,18,0.33,1.5,0.84,1.11,2,1,3,1,1,0,"40,59",86,7,4,2,0,3,0,1,1,0,3,6,16,3,4,3,12,10,14,34,66,0.89,1.71,2.84,79,84,63,32,6,31,69,57,69,10.68,2.73,2.9,3.2,2.65,1.43,2.35,4.45,10.0,1.95,1.71,Stade du Roudourou (Guingamp),1,1,1000
195,1547668800,Jan 16 2019 - 8:00pm,complete,28146.0,Saint-Étienne,Olympique Marseille,Antony Gautier,17,2.56,1.11,2.16,1.26,2,1,3,1,0,1,"59,88",16,4,2,0,0,0,0,0,0,0,0,9,14,6,5,3,9,13,14,53,47,1.41,1.52,3.23,56,89,67,34,22,33,78,62,78,13.0,4.22,2.55,3.5,2.85,1.24,1.77,2.95,5.5,1.62,2.1,Stade Geoffroy-Guichard (Saint-Ètienne),1,1,1000
196,1547840700,Jan 18 2019 - 7:45pm,complete,27211.0,Lille,Amiens SC,Willy Delajod,21,2.1,0.8,2.26,0.63,2,1,3,2,1,1,"45'2,85",5,4,3,0,0,3,0,0,0,0,3,14,2,4,2,10,0,8,18,62,38,1.55,0.48,2.45,45,70,55,25,5,25,70,55,75,7.4,3.6,1.69,3.7,5.75,1.35,2.1,3.8,7.0,1.95,1.71,Stade Pierre-Mauroy (Villeneuve d'Ascq),1,1,1000
197,1547913600,Jan 19 2019 - 4:00pm,complete,47268.0,PSG,Guingamp,Amaury Delerue,21,3.0,0.8,2.79,0.58,9,0,9,3,3,0,"11,37,45,59,66,68,75,80,83",,8,1,1,0,0,0,0,1,0,0,23,3,13,0,10,3,11,7,67,33,3.0,0.33,2.92,32,74,69,38,22,27,69,58,80,11.83,3.53,1.08,13.25,32.25,1.04,1.2,1.54,2.25,2.05,1.65,Parc des Princes (Paris),9,1,1000
198,1547924400,Jan 19 2019 - 7:00pm,complete,7292.0,Monaco,Strasbourg,François Letexier,21,0.4,1.3,0.95,1.21,1,5,6,3,1,2,22,"12,17,63,68,90'4",3,7,4,1,2,1,3,2,2,1,10,13,6,7,4,6,13,9,45,55,1.39,1.59,2.7,65,85,50,30,15,35,75,60,80,9.2,3.5,2.0,3.4,4.25,1.35,2.1,3.8,7.4,1.87,1.8,Stade Louis II (Monaco),-4,0,1000
199,1547924400,Jan 19 2019 - 7:00pm,complete,12736.0,Nîmes,Toulouse,Jérôme Brisard,21,1.33,1.2,1.68,0.89,0,1,1,1,0,1,,41,8,2,3,0,1,0,0,3,1,0,14,9,7,5,7,4,17,13,56,44,2.04,1.22,2.37,47,63,47,27,11,26,63,47,69,9.14,5.04,2.05,3.5,3.75,1.28,1.87,3.2,6.1,1.69,1.95,Stade des Costières (Nîmes),-1,0,1000
200,1547924400,Jan 19 2019 - 7:00pm,complete,11776.0,Reims,Nice,Olivier Thual,21,1.6,1.6,1.63,1.16,1,1,2,1,1,0,12,90'9,2,7,0,0,3,0,0,0,0,3,11,10,4,6,7,4,16,10,38,62,1.23,1.38,1.55,40,45,20,5,0,10,60,20,60,10.7,3.9,2.25,3.0,3.85,1.5,2.55,5.05,10.25,2.05,1.65,Stade Auguste-Delaune II (Reims),0,0,1000
201,1547992800,Jan 20 2019 - 2:00pm,complete,23990.0,Rennes,Montpellier,Jérôme Miguelgorry,21,1.56,1.67,1.63,1.42,0,0,0,0,0,0,,,6,0,2,0,2,0,0,2,1,1,15,11,2,4,13,7,13,18,52,48,1.49,1.29,2.5,50,84,39,22,6,39,56,56,89,11.55,3.67,2.2,3.25,3.75,1.43,2.35,4.45,8.0,2.0,1.69,Roazhon Park (Rennes),0,0,1000
202,1548000000,Jan 20 2019 - 4:00pm,complete,12412.0,Angers SCO,Nantes,Benoît Millot,21,1.0,0.8,1.26,0.89,1,0,1,0,0,0,90'4,,3,6,2,0,3,0,0,2,0,3,5,10,4,5,1,5,9,20,43,57,0.9,1.31,2.45,55,70,45,15,10,25,60,45,80,8.9,4.2,2.5,3.05,3.35,1.56,2.7,5.45,10.5,2.1,1.61,Stade Raymond-Kopa (Angers),1,1,1000
203,1548000000,Jan 20 2019 - 4:00pm,complete,19607.0,Caen,Olympique Marseille,Frank Schneider,21,1.0,1.0,0.89,1.26,0,1,1,0,0,0,,47,5,4,5,1,3,0,3,3,2,1,8,7,5,2,3,5,19,16,39,61,1.11,0.93,3.05,70,80,70,40,15,30,70,65,85,9.1,4.1,5.1,3.75,1.77,1.32,2.0,3.55,7.0,1.87,1.8,Stade Michel d'Ornano (Caen),-1,0,1000
204,1548007200,Jan 20 2019 - 6:00pm,complete,13380.0,Bordeaux,Dijon,Johan Hamel,21,1.6,0.9,1.42,0.63,1,0,1,0,0,0,77,,2,2,3,0,3,1,1,2,1,3,12,10,6,4,6,6,12,13,69,31,1.7,1.17,2.65,40,75,55,30,10,20,65,60,75,7.9,3.9,1.67,3.8,5.9,1.32,2.0,3.5,6.7,1.91,1.77,Stade Matmut-Atlantique (Bordeaux),1,1,1000
205,1548014400,Jan 20 2019 - 8:00pm,complete,41594.0,Saint-Étienne,Olympique Lyonnais,Benoît Bastien,21,2.6,1.44,2.16,1.68,1,2,3,1,1,0,21,"65,90'5",4,4,2,0,2,0,1,1,1,1,12,15,10,8,2,7,18,7,35,65,1.69,1.95,3.18,59,90,69,33,16,26,79,69,74,11.02,4.02,3.3,3.6,2.2,1.23,1.74,2.9,5.0,1.59,2.15,Stade Geoffroy-Guichard (Saint-Ètienne),-1,0,1000
206,1548266400,Jan 23 2019 - 6:00pm,complete,,Nîmes,Angers SCO,Olivier Thual,20,1.2,1.11,1.68,1.16,3,1,4,2,2,0,"31,34,49",90'3,9,2,1,0,2,0,0,1,1,1,11,9,7,5,4,4,12,9,47,53,1.52,1.19,2.32,48,53,37,32,16,27,64,31,63,9.37,4.06,2.3,3.15,3.55,1.41,2.25,4.25,6.5,1.91,1.77,Stade des Costières (Nîmes),2,1,1000
207,1548445500,Jan 25 2019 - 7:45pm,complete,43845.0,Olympique Marseille,Lille,Amaury Delerue,22,2.0,1.6,1.95,1.68,1,2,3,1,0,1,90'6,"45'3,90'4",9,6,5,1,3,0,3,3,0,3,11,9,6,4,5,5,14,7,47,53,1.53,1.09,2.64,42,75,47,37,16,37,69,48,69,11.39,4.91,2.45,3.2,3.15,1.33,2.0,3.6,7.1,1.74,1.91,Orange Vélodrome (Marseille),-1,0,1000
208,1548529200,Jan 26 2019 - 7:00pm,complete,12060.0,Dijon,Monaco,Eric Wattellier,22,0.89,1.1,1.16,0.95,2,0,2,1,1,0,"24,69",,3,5,3,0,2,1,0,3,0,3,13,14,8,6,5,8,15,9,45,55,1.76,1.62,2.43,47,85,48,16,0,32,69,37,74,9.27,4.39,3.6,3.35,2.2,1.27,1.87,3.2,5.8,1.67,2.0,Stade Gaston-Gérard (Dijon),2,1,1000
209,1548529200,Jan 26 2019 - 7:00pm,complete,13853.0,Guingamp,Reims,Thomas Léonard,22,0.6,1.1,0.84,1.26,0,1,1,1,0,1,,38,4,4,1,1,2,0,0,2,1,1,7,8,3,4,4,4,12,13,48,52,1.14,1.03,2.35,60,70,40,25,15,15,65,35,60,9.7,3.3,2.65,3.0,3.1,1.5,2.55,5.05,9.75,2.05,1.65,Stade du Roudourou (Guingamp),-1,0,1000
210,1548529200,Jan 26 2019 - 7:00pm,complete,15982.0,Nice,Nîmes,Benoît Millot,22,1.4,1.4,1.79,1.11,2,0,2,1,1,0,"41,54",,6,4,1,0,3,0,1,0,0,3,11,12,8,8,3,4,10,13,64,36,1.67,1.57,2.55,30,65,45,25,10,30,70,45,70,9.4,4.2,2.45,3.15,3.3,1.37,2.15,3.95,7.5,1.83,1.83,Allianz Riviera (Nice),2,1,1000
211,1548529200,Jan 26 2019 - 7:00pm,complete,25214.0,Strasbourg,Bordeaux,Florent Batta,22,1.6,1.0,1.37,0.74,1,0,1,0,0,0,90'3,,5,4,2,0,2,0,0,2,0,2,9,8,6,2,3,6,19,18,50,50,1.29,0.86,2.35,57,79,42,21,5,21,69,47,73,8.52,4.12,2.3,3.2,3.55,1.44,2.35,4.5,8.75,2.0,1.77,Stade de la Meinau (Strasbourg),1,1,1000
212,1548597600,Jan 27 2019 - 2:00pm,complete,11001.0,Montpellier,Caen,Hakim Ben El Hadj,22,1.6,0.8,1.68,0.84,2,0,2,0,0,0,"51,59",,4,3,1,0,1,0,0,1,1,0,12,7,7,2,5,5,15,17,51,49,1.68,0.82,2.2,45,75,40,15,0,30,65,35,75,8.0,4.5,1.65,3.6,6.65,1.44,2.35,4.5,8.5,2.25,1.53,Stade de la Mosson (Montpellier),2,1,1000
213,1548604800,Jan 27 2019 - 4:00pm,complete,10017.0,Amiens SC,Olympique Lyonnais,Jérôme Miguelgorry,22,1.0,1.6,1.37,1.68,0,1,1,0,0,0,,50,3,4,1,0,3,0,0,1,0,3,10,16,3,12,7,4,17,15,35,65,1.14,2.28,3.2,65,85,75,40,20,15,70,75,80,9.6,3.5,6.15,4.25,1.57,1.24,1.77,2.95,5.0,1.83,1.83,Stade Crédit Agricole de la Licorne (Amiens),-1,0,1000
214,1548615600,Jan 27 2019 - 7:00pm,complete,11296.0,Toulouse,Angers SCO,Johan Hamel,22,1.0,1.0,1.11,1.16,0,0,0,0,0,0,,,4,5,1,0,1,0,0,1,0,1,10,10,5,4,5,6,13,11,57,43,1.39,1.23,2.65,65,70,50,35,10,30,75,40,75,7.6,3.5,3.2,3.15,2.05,1.38,2.2,4.05,7.5,2.05,1.77,Stadium de Toulouse (Toulouse),0,0,1000
215,1548619200,Jan 27 2019 - 8:00pm,complete,43307.0,PSG,Rennes,Karim Abed,22,3.0,1.36,2.79,1.11,4,1,5,2,1,1,"7,60,66,71",28,2,1,1,0,2,0,0,1,1,1,15,9,8,4,7,5,8,7,57,43,1.77,1.19,3.46,56,86,77,44,20,48,77,67,82,11.31,2.85,1.21,7.25,12.5,1.09,1.33,1.87,3.1,1.77,1.87,Parc des Princes (Paris),3,1,1000
216,1548878400,Jan 30 2019 - 8:00pm,complete,28748.0,Nantes,Saint-Étienne,Frank Schneider,22,1.5,1.0,1.63,1.32,1,1,2,0,0,0,70,58,7,6,2,1,1,1,2,1,2,0,10,9,4,5,6,4,12,12,52,48,1.19,1.15,2.7,55,75,45,40,20,20,65,55,80,10.5,3.8,2.8,3.2,2.8,1.32,2.0,3.6,7.5,1.77,2.0,Stade de la Beaujoire - Louis Fonteneau (Nantes),0,0,1000
217,1549050300,Feb 01 2019 - 7:45pm,complete,32849.0,Lille,Nice,Jérôme Miguelgorry,23,2.18,1.55,2.26,1.16,4,0,4,2,2,0,"7,37,75,90'4",,4,1,2,0,0,1,1,1,0,1,13,5,8,3,5,2,16,7,42,58,1.7,0.79,2.14,55,69,41,14,0,27,60,41,82,9.37,3.72,1.87,3.45,4.75,1.44,2.35,4.5,8.5,2.15,1.65,Stade Pierre-Mauroy (Villeneuve d'Ascq),4,1,1000
218,1549134000,Feb 02 2019 - 7:00pm,complete,8451.0,Angers SCO,Dijon,Florent Batta,23,1.18,0.82,1.26,0.63,1,0,1,1,1,0,27,,4,8,0,0,0,0,0,0,0,0,11,6,6,4,5,2,14,11,44,56,1.35,0.96,2.36,41,64,46,23,5,14,55,55,82,8.45,4.18,2.0,3.45,4.05,1.33,2.05,3.65,6.9,1.83,1.91,Stade Raymond-Kopa (Angers),1,1,1000
219,1549134000,Feb 02 2019 - 7:00pm,complete,5896.0,Monaco,Toulouse,Mikael Lesage,23,0.36,1.36,0.95,0.89,2,1,3,2,1,1,"15,62",20,6,5,2,0,3,0,1,1,1,2,12,8,4,4,8,4,11,16,51,49,1.28,0.99,2.55,55,73,50,27,9,32,78,55,64,8.82,4.54,1.71,3.9,5.2,1.27,1.87,3.2,5.8,1.83,1.91,Stade Louis II (Monaco),1,1,1000
220,1549134000,Feb 02 2019 - 7:00pm,complete,17783.0,Rennes,Amiens SC,Olivier Thual,23,1.5,0.73,1.63,0.63,1,0,1,0,0,0,82,,7,4,1,0,3,0,0,1,0,3,13,5,5,2,8,3,11,12,53,47,1.51,0.61,2.34,38,72,38,24,10,34,71,43,67,9.73,3.98,1.65,3.7,6.35,1.38,2.2,4.1,7.5,2.15,1.65,Roazhon Park (Rennes),1,1,1000
221,1549137600,Feb 02 2019 - 8:00pm,complete,20546.0,Reims,Olympique Marseille,François Letexier,23,1.55,1.18,1.63,1.26,2,1,3,1,1,0,"21,68",86,6,5,3,0,0,0,1,2,0,0,8,11,5,6,3,5,11,15,41,59,1.08,1.5,2.5,55,64,50,27,14,18,73,41,73,11.18,3.54,2.95,3.05,2.75,1.47,2.4,4.7,9.0,2.0,1.74,Stade Auguste-Delaune II (Reims),1,1,1000
222,1549202400,Feb 03 2019 - 2:00pm,complete,18045.0,Nîmes,Montpellier,Antony Gautier,23,1.36,1.6,1.68,1.42,1,1,2,1,1,0,2,73,5,3,2,0,1,0,0,2,1,0,11,10,6,5,5,5,20,23,42,58,1.4,1.24,2.28,48,63,43,23,9,24,52,48,82,10.0,4.26,2.8,3.0,2.9,1.53,2.65,5.25,9.75,2.15,1.65,Stade des Costières (Nîmes),0,0,1000
223,1549224000,Feb 03 2019 - 8:00pm,complete,57624.0,Olympique Lyonnais,PSG,Clément Turpin,23,1.91,2.56,2.11,2.0,2,1,3,2,1,1,"33,49",7,6,8,1,0,2,0,0,1,1,1,14,13,11,10,3,3,10,12,44,56,2.06,1.86,2.92,46,91,48,33,10,30,80,49,96,13.69,3.09,3.9,3.95,1.91,1.11,1.41,2.05,3.4,1.41,2.75,Groupama Stadium (Décines-Charpieu),1,1,1000
224,1549389600,Feb 05 2019 - 6:00pm,complete,,Olympique Marseille,Bordeaux,Jérôme Brisard,18,1.8,0.9,1.95,0.74,1,0,1,1,1,0,42,,4,2,3,0,2,1,0,3,1,2,19,5,9,2,10,3,18,13,65,35,2.35,0.65,2.3,40,75,40,25,5,25,65,45,65,11.3,4.8,2.35,3.15,3.45,1.4,2.25,4.25,9.5,1.95,1.8,Orange Vélodrome (Marseille),1,1,1000
225,1549655100,Feb 08 2019 - 7:45pm,complete,15095.0,Dijon,Olympique Marseille,Thomas Léonard,24,1.1,1.08,1.16,1.26,1,2,3,1,1,0,18,"56,73",3,12,3,0,3,0,1,2,0,3,9,16,5,9,4,7,11,11,40,60,1.27,2.02,2.92,54,87,63,31,13,33,78,49,81,10.73,3.92,4.35,3.65,1.91,1.26,1.83,3.15,6.05,1.74,2.0,Stade Gaston-Gérard (Dijon),-1,0,1000
226,1549728000,Feb 09 2019 - 4:00pm,complete,47274.0,PSG,Bordeaux,Ruddy Buquet,24,3.0,0.82,2.79,0.74,1,0,1,1,1,0,42,,4,8,3,0,3,0,2,1,2,1,8,9,4,4,4,5,14,21,64,36,1.12,1.15,2.91,36,69,55,37,23,32,73,46,73,10.91,3.63,1.25,6.5,13.25,1.13,1.47,2.15,4.35,1.91,1.8,Parc des Princes (Paris),1,1,1000
227,1549738800,Feb 09 2019 - 7:00pm,complete,9373.0,Amiens SC,Caen,Eric Wattellier,24,0.91,0.73,1.37,0.84,1,0,1,0,0,0,64,,4,2,0,0,0,0,0,0,0,0,6,8,2,5,4,3,12,14,53,47,0.79,1.17,2.5,50,78,50,23,9,23,60,46,82,8.63,3.63,2.1,3.15,4.1,1.57,2.75,5.6,11.25,2.3,1.56,Stade Crédit Agricole de la Licorne (Amiens),1,1,1000
228,1549738800,Feb 09 2019 - 7:00pm,complete,25010.0,Strasbourg,Angers SCO,Amaury Delerue,24,1.73,1.0,1.37,1.16,1,2,3,1,0,1,87,"35,55",5,3,2,0,3,0,1,1,1,2,14,7,8,4,6,3,14,13,66,34,2.0,0.97,2.46,60,69,41,32,9,32,64,41,73,8.0,3.46,2.0,3.25,4.45,1.5,2.55,5.05,10.0,2.2,1.61,Stade de la Meinau (Strasbourg),-1,0,1000
